Database ID	Sequence ID	"Probability
(min. threshold)"	"Predicted
probability"	"Effector
prediction"	Sequence Header	Genome
441326	146	0.9	0.989856	effector	>SHG22235.1 type IV pilus assembly protein PilA [Xylella fastidiosa]	DSM_10026
441361	181	0.9	0.999987	effector	>SHG23129.1 hypothetical protein SAMN05660380_00185 [Xylella fastidiosa]	DSM_10026
441372	192	0.9	0.997927	effector	>SHG23397.1 glutaredoxin 3 [Xylella fastidiosa]	DSM_10026
441397	217	0.9	0.999407	effector	>SHG23985.1 cold-shock DNA-binding protein family [Xylella fastidiosa]	DSM_10026
441402	222	0.9	1	effector	>SHG25755.1 type IV pilus assembly protein PilY1 partial [Xylella fastidiosa]	DSM_10026
441403	223	0.9	1	effector	>SHG25783.1 hypothetical protein SAMN05660380_00228 [Xylella fastidiosa]	DSM_10026
441427	247	0.9	0.998445	effector	>SHG26446.1 hypothetical protein SAMN05660380_00253 [Xylella fastidiosa]	DSM_10026
441434	254	0.9	0.994107	effector	>SHG26684.1 Uncharacterized membrane protein [Xylella fastidiosa]	DSM_10026
441448	268	0.9	0.988885	effector	>SHG27088.1 hypothetical protein SAMN05660380_00274 [Xylella fastidiosa]	DSM_10026
441464	284	0.9	0.995802	effector	>SHG27518.1 hypothetical protein SAMN05660380_00290 [Xylella fastidiosa]	DSM_10026
441465	285	0.9	1	effector	>SHG27538.1 hypothetical protein SAMN05660380_00291 [Xylella fastidiosa]	DSM_10026
441530	350	0.9	0.99989	effector	>SHG29322.1 hypothetical protein SAMN05660380_00356 [Xylella fastidiosa]	DSM_10026
441539	359	0.9	0.999743	effector	>SHG31219.1 Head domain of trimeric autotransporter adhesin partial [Xylella fastidiosa]	DSM_10026
441552	372	0.9	0.99994	effector	>SHG31651.1 Autotransporter adhesin [Xylella fastidiosa]	DSM_10026
441647	467	0.9	0.987191	effector	>SHG34372.1 lipopolysaccharide export system protein LptA [Xylella fastidiosa]	DSM_10026
441661	481	0.9	0.997883	effector	>SHG34798.1 hypothetical protein SAMN05660380_00487 [Xylella fastidiosa]	DSM_10026
441742	562	0.9	0.994453	effector	>SHG39012.1 SSU ribosomal protein S14P [Xylella fastidiosa]	DSM_10026
441757	577	0.9	0.99852	effector	>SHG39402.1 hypothetical protein SAMN05660380_00584 [Xylella fastidiosa]	DSM_10026
441792	612	0.9	0.999622	effector	>SHG40374.1 hypothetical protein SAMN05660380_00623 [Xylella fastidiosa]	DSM_10026
441816	636	0.9	0.999999	effector	>SHG42219.1 SSU ribosomal protein S31P [Xylella fastidiosa]	DSM_10026
441930	750	0.9	0.992152	effector	>SHG47560.1 hypothetical protein SAMN05660380_00768 [Xylella fastidiosa]	DSM_10026
441961	781	0.9	0.994064	effector	>SHG48684.1 iron complex outermembrane recepter protein [Xylella fastidiosa]	DSM_10026
441974	794	0.9	0.999086	effector	>SHG49139.1 hypothetical protein SAMN05660380_00813 [Xylella fastidiosa]	DSM_10026
441993	813	0.9	1	effector	>SHG49753.1 hypothetical protein SAMN05660380_00832 [Xylella fastidiosa]	DSM_10026
442005	825	0.9	0.998757	effector	>SHG51662.1 outer membrane autotransporter barrel domain-containing protein partial [Xylella fastidiosa]	DSM_10026
442022	842	0.9	1	effector	>SHG52207.1 hypothetical protein SAMN05660380_00865 [Xylella fastidiosa]	DSM_10026
442084	904	0.9	0.998874	effector	>SHG54180.1 hypothetical protein SAMN05660380_00929 [Xylella fastidiosa]	DSM_10026
442105	925	0.9	0.997049	effector	>SHG54865.1 hypothetical protein SAMN05660380_00950 partial [Xylella fastidiosa]	DSM_10026
442109	929	0.9	0.999534	effector	>SHG56445.1 hypothetical protein SAMN05660380_00960 [Xylella fastidiosa]	DSM_10026
442114	934	0.9	0.997818	effector	>SHG56608.1 Fimbrial protein [Xylella fastidiosa]	DSM_10026
442118	938	0.9	0.999999	effector	>SHG56725.1 major type 1 subunit fimbrin (pilin) [Xylella fastidiosa]	DSM_10026
442126	946	0.9	0.999733	effector	>SHG56990.1 hypothetical protein SAMN05660380_00977 [Xylella fastidiosa]	DSM_10026
442197	1017	0.9	0.999985	effector	>SHG60752.1 hypothetical protein SAMN05660380_01055 [Xylella fastidiosa]	DSM_10026
442199	1019	0.9	1	effector	>SHG60814.1 hypothetical protein SAMN05660380_01057 [Xylella fastidiosa]	DSM_10026
442294	1114	0.9	0.989351	effector	>SHG64255.1 hypothetical protein SAMN05660380_01153 [Xylella fastidiosa]	DSM_10026
442370	1190	0.9	0.999258	effector	>SHG68221.1 hypothetical protein SAMN05660380_01232 [Xylella fastidiosa]	DSM_10026
442381	1201	0.9	0.993777	effector	>SHG68614.1 hypothetical protein SAMN05660380_01243 [Xylella fastidiosa]	DSM_10026
442382	1202	0.9	0.998021	effector	>SHG68649.1 hypothetical protein SAMN05660380_01244 [Xylella fastidiosa]	DSM_10026
442426	1246	0.9	0.988329	effector	>SHG71370.1 TonB-dependent Receptor Plug Domain [Xylella fastidiosa]	DSM_10026
442441	1261	0.9	0.995147	effector	>SHG71974.1 hypothetical protein SAMN05660380_01303 [Xylella fastidiosa]	DSM_10026
442442	1262	0.9	1	effector	>SHG72011.1 polyvinyl alcohol dehydrogenase (cytochrome) [Xylella fastidiosa]	DSM_10026
442466	1286	0.9	0.999978	effector	>SHG72882.1 protein of unknown function [Xylella fastidiosa]	DSM_10026
442537	1357	0.9	0.999836	effector	>SHG76501.1 hypothetical protein SAMN05660380_01400 [Xylella fastidiosa]	DSM_10026
442591	1411	0.9	1	effector	>SHG79508.1 cold-shock DNA-binding protein family [Xylella fastidiosa]	DSM_10026
442592	1412	0.9	0.995571	effector	>SHG79538.1 hypothetical protein SAMN05660380_01456 [Xylella fastidiosa]	DSM_10026
442656	1476	0.9	0.999963	effector	>SHG82618.1 Uncharacterized membrane protein [Xylella fastidiosa]	DSM_10026
442692	1512	0.9	1	effector	>SHG83966.1 hypothetical protein SAMN05660380_01558 [Xylella fastidiosa]	DSM_10026
442693	1513	0.9	0.999727	effector	>SHG84001.1 Head domain of trimeric autotransporter adhesin partial [Xylella fastidiosa]	DSM_10026
442694	1514	0.9	0.997779	effector	>SHG84963.1 Haemagluttinin repeat-containing protein [Xylella fastidiosa]	DSM_10026
442745	1565	0.9	0.996856	effector	>SHG86518.1 PhoH-like ATPase [Xylella fastidiosa]	DSM_10026
442752	1572	0.9	0.995068	effector	>SHG86694.1 type IV fimbrial biogenesis protein FimT [Xylella fastidiosa]	DSM_10026
442758	1578	0.9	0.999968	effector	>SHG87375.1 Autotransporter adhesin partial [Xylella fastidiosa]	DSM_10026
442827	1647	0.9	1	effector	>SHG90244.1 hypothetical protein SAMN05660380_01697 [Xylella fastidiosa]	DSM_10026
442828	1648	0.9	0.999993	effector	>SHG90282.1 hypothetical protein SAMN05660380_01698 [Xylella fastidiosa]	DSM_10026
442880	1700	0.9	0.992698	effector	>SHG93206.1 LSU ribosomal protein L32P [Xylella fastidiosa]	DSM_10026
442955	1775	0.9	0.988855	effector	>SHG96660.1 iron complex outermembrane recepter protein [Xylella fastidiosa]	DSM_10026
443003	1823	0.9	0.996681	effector	>SHG99572.1 hypothetical protein SAMN05660380_01878 [Xylella fastidiosa]	DSM_10026
443041	1861	0.9	0.986564	effector	>SHH00813.1 phenylacetate-CoA ligase [Xylella fastidiosa]	DSM_10026
443043	1863	0.9	0.998397	effector	>SHH00868.1 hypothetical protein SAMN05660380_01919 [Xylella fastidiosa]	DSM_10026
443054	1874	0.9	0.998477	effector	>SHH01664.1 type IV pilus assembly protein PilY1 [Xylella fastidiosa]	DSM_10026
443078	1898	0.9	0.999787	effector	>SHH02833.1 Type IV pilus assembly protein PilX C-term [Xylella fastidiosa]	DSM_10026
443083	1903	0.9	1	effector	>SHH02979.1 hypothetical protein SAMN05660380_01960 [Xylella fastidiosa]	DSM_10026
443101	1921	0.9	0.997802	effector	>SHH03529.1 LSU ribosomal protein L34P [Xylella fastidiosa]	DSM_10026
443108	1928	0.9	0.999996	effector	>SHH04202.1 Autotransporter adhesin partial [Xylella fastidiosa]	DSM_10026
443144	1964	0.9	0.992285	effector	>SHH05695.1 hypothetical protein SAMN05660380_02022 [Xylella fastidiosa]	DSM_10026
443152	1972	0.9	0.999994	effector	>SHH05913.1 hypothetical protein SAMN05660380_02030 [Xylella fastidiosa]	DSM_10026
443159	1979	0.9	0.998466	effector	>SHH06140.1 hypothetical protein SAMN05660380_02038 [Xylella fastidiosa]	DSM_10026
443161	1981	0.9	0.998562	effector	>SHH06200.1 hypothetical protein SAMN05660380_02040 [Xylella fastidiosa]	DSM_10026
443266	2086	0.9	1	effector	>SHH11003.1 hypothetical protein SAMN05660380_02147 [Xylella fastidiosa]	DSM_10026
443271	2091	0.9	0.999517	effector	>SHH11137.1 hypothetical protein SAMN05660380_02154 [Xylella fastidiosa]	DSM_10026
443282	2102	0.9	0.995754	effector	>SHH11706.1 hypothetical protein SAMN05660380_02166 [Xylella fastidiosa]	DSM_10026
443305	2125	0.9	0.999375	effector	>SHH12589.1 hypothetical protein SAMN05660380_02189 [Xylella fastidiosa]	DSM_10026
443322	2142	0.9	0.999253	effector	>SHH13236.1 single-strand binding protein [Xylella fastidiosa]	DSM_10026
443436	2256	0.9	0.999873	effector	>SHH19855.1 protein of unknown function partial [Xylella fastidiosa]	DSM_10026
443452	2272	0.9	0.999997	effector	>SHH21165.1 hypothetical protein SAMN05660380_02339 partial [Xylella fastidiosa]	DSM_10026
521545	23	0.9	0.999407	effector	>WP_004084681.1 cold-shock protein [Xylella fastidiosa]	9a5c
521553	31	0.9	0.997802	effector	>WP_004085093.1 50S ribosomal protein L34 [Xylella fastidiosa]	9a5c
521572	50	0.9	0.999944	effector	>WP_004085979.1 MULTISPECIES: 50S ribosomal protein L36 [Xylella]	9a5c
521636	114	0.9	0.990063	effector	>WP_010892589.1 hypothetical protein [Xylella fastidiosa]	9a5c
521646	124	0.9	0.999999	effector	>WP_010892603.1 hypothetical protein [Xylella fastidiosa]	9a5c
521655	133	0.9	0.999941	effector	>WP_010892631.1 type 1 fimbrial protein [Xylella fastidiosa]	9a5c
521665	143	0.9	0.99967	effector	>WP_010892646.1 hypothetical protein [Xylella fastidiosa]	9a5c
521754	232	0.9	0.990042	effector	>WP_010892802.1 hypothetical protein [Xylella fastidiosa]	9a5c
521806	284	0.9	0.999989	effector	>WP_010892913.1 30S ribosomal protein THX [Xylella fastidiosa]	9a5c
521934	412	0.9	0.999988	effector	>WP_010893149.1 hypothetical protein [Xylella fastidiosa]	9a5c
521988	466	0.9	0.999992	effector	>WP_010893239.1 hypothetical protein [Xylella fastidiosa]	9a5c
522023	501	0.9	0.999991	effector	>WP_010893303.1 hypothetical protein [Xylella fastidiosa]	9a5c
522040	518	0.9	1	effector	>WP_010893338.1 endoglucanase [Xylella fastidiosa]	9a5c
522086	564	0.9	0.997347	effector	>WP_010893419.1 hypothetical protein [Xylella fastidiosa]	9a5c
522167	645	0.9	0.998608	effector	>WP_010893572.1 membrane protein [Xylella fastidiosa]	9a5c
522184	662	0.9	1	effector	>WP_010893609.1 hypothetical protein [Xylella fastidiosa]	9a5c
522253	731	0.9	0.997268	effector	>WP_010893715.1 hypothetical protein [Xylella fastidiosa]	9a5c
522264	742	0.9	0.996442	effector	>WP_010893734.1 hypothetical protein [Xylella fastidiosa]	9a5c
522280	758	0.9	1	effector	>WP_010893773.1 14-beta-cellobiosidase [Xylella fastidiosa]	9a5c
522315	793	0.9	1	effector	>WP_010893841.1 hypothetical protein [Xylella fastidiosa]	9a5c
522340	818	0.9	0.993584	effector	>WP_010893884.1 hypothetical protein [Xylella fastidiosa]	9a5c
522420	898	0.9	0.999951	effector	>WP_010894017.1 membrane protein [Xylella fastidiosa]	9a5c
522430	908	0.9	0.999955	effector	>WP_010894030.1 surface protein [Xylella fastidiosa]	9a5c
522446	924	0.9	0.988067	effector	>WP_010894057.1 single-stranded DNA-binding protein [Xylella fastidiosa]	9a5c
522575	1053	0.9	0.993158	effector	>WP_010894283.1 50S ribosomal protein L32 [Xylella fastidiosa]	9a5c
522650	1128	0.9	0.997423	effector	>WP_010894403.1 DUF4440 domain-containing protein [Xylella fastidiosa]	9a5c
522688	1166	0.9	0.999129	effector	>WP_010894478.1 hypothetical protein [Xylella fastidiosa]	9a5c
522728	1206	0.9	0.986321	effector	>WP_010894539.1 hypothetical protein [Xylella fastidiosa]	9a5c
522742	1220	0.9	0.999776	effector	>WP_010894561.1 hypothetical protein [Xylella fastidiosa]	9a5c
522752	1230	0.9	0.986603	effector	>WP_010894583.1 TonB-dependent receptor [Xylella fastidiosa]	9a5c
522814	1292	0.9	0.991822	effector	>WP_010894685.1 TonB-dependent receptor [Xylella fastidiosa]	9a5c
522824	1302	0.9	0.999986	effector	>WP_010894707.1 polyvinylalcohol dehydrogenase [Xylella fastidiosa]	9a5c
522863	1341	0.9	1	effector	>WP_010894783.1 hypothetical protein [Xylella fastidiosa]	9a5c
522872	1350	0.9	1	effector	>WP_010894798.1 cold-shock protein [Xylella fastidiosa]	9a5c
522900	1378	0.9	0.994611	effector	>WP_010894849.1 hypothetical protein [Xylella fastidiosa]	9a5c
522980	1458	0.9	0.999997	effector	>WP_010894960.1 prepilin-type cleavage/methylation domain-containing protein [Xylella fastidiosa]	9a5c
523025	1503	0.9	0.999999	effector	>WP_010895035.1 hypothetical protein [Xylella fastidiosa]	9a5c
523046	1524	0.9	1	effector	>WP_010895066.1 hypothetical protein [Xylella fastidiosa]	9a5c
523053	1531	0.9	1	effector	>WP_010895081.1 hypothetical protein [Xylella fastidiosa]	9a5c
523072	1550	0.9	0.994043	effector	>WP_010895125.1 hypothetical protein [Xylella fastidiosa]	9a5c
523073	1551	0.9	0.991921	effector	>WP_010895127.1 TonB-dependent receptor [Xylella fastidiosa]	9a5c
523107	1585	0.9	0.994853	effector	>WP_010895197.1 hypothetical protein [Xylella fastidiosa]	9a5c
523129	1607	0.9	0.993087	effector	>WP_010895227.1 hypothetical protein [Xylella fastidiosa]	9a5c
523141	1619	0.9	1	effector	>WP_010895245.1 hypothetical protein [Xylella fastidiosa]	9a5c
523177	1655	0.9	0.997249	effector	>WP_023906214.1 hypothetical protein [Xylella fastidiosa]	9a5c
523191	1669	0.9	0.999818	effector	>WP_023906389.1 hypothetical protein [Xylella fastidiosa]	9a5c
523195	1673	0.9	1	effector	>WP_023906433.1 hypothetical protein [Xylella fastidiosa]	9a5c
523217	1695	0.9	0.999692	effector	>WP_023906595.1 hypothetical protein [Xylella fastidiosa]	9a5c
523236	1714	0.9	1	effector	>WP_023906732.1 hypothetical protein [Xylella fastidiosa]	9a5c
523249	1727	0.9	0.99963	effector	>WP_023906829.1 hypothetical protein [Xylella fastidiosa]	9a5c
523254	1732	0.9	0.999297	effector	>WP_023906874.1 hypothetical protein [Xylella fastidiosa]	9a5c
523262	1740	0.9	0.9913	effector	>WP_023907000.1 hypothetical protein [Xylella fastidiosa]	9a5c
523591	2069	0.9	1	effector	>WP_042462811.1 hypothetical protein [Xylella fastidiosa]	9a5c
523630	2108	0.9	0.992166	effector	>WP_042463077.1 hypothetical protein [Xylella fastidiosa]	9a5c
523668	2146	0.9	0.999907	effector	>WP_042463289.1 cell surface protein [Xylella fastidiosa]	9a5c
523754	2232	0.9	1	effector	>WP_075584605.1 hypothetical protein [Xylella fastidiosa]	9a5c
523757	2235	0.9	1	effector	>WP_075584623.1 hypothetical protein [Xylella fastidiosa]	9a5c
523766	2244	0.9	0.995597	effector	>WP_075584664.1 hypothetical protein [Xylella fastidiosa]	9a5c
523771	2249	0.9	0.99714	effector	>WP_075584685.1 hypothetical protein [Xylella fastidiosa]	9a5c
523782	2260	0.9	1	effector	>WP_080507178.1 hypothetical protein [Xylella fastidiosa]	9a5c
523785	2263	0.9	0.9903	effector	>WP_080507181.1 hypothetical protein [Xylella fastidiosa]	9a5c
523802	2280	0.9	0.999998	effector	>WP_080507198.1 hypothetical protein [Xylella fastidiosa]	9a5c
523808	2286	0.9	0.999997	effector	>WP_080507204.1 hypothetical protein [Xylella fastidiosa]	9a5c
523816	2294	0.9	0.998423	effector	>WP_080507212.1 hypothetical protein [Xylella fastidiosa]	9a5c
523823	2301	0.9	0.996008	effector	>WP_080507219.1 hemagglutinin [Xylella fastidiosa]	9a5c
523830	2308	0.9	1	effector	>WP_080507226.1 hypothetical protein [Xylella fastidiosa]	9a5c
523834	2312	0.9	0.999355	effector	>WP_080507230.1 hypothetical protein [Xylella fastidiosa]	9a5c
523902	54	0.9	0.999407	effector	>WP_004084681.1 cold-shock protein [Xylella fastidiosa]	Ann-1c
523914	66	0.9	0.997802	effector	>WP_004085093.1 50S ribosomal protein L34 [Xylella fastidiosa]	Ann-1c
523932	84	0.9	1	effector	>WP_004085832.1 cold-shock protein [Xylella fastidiosa]	Ann-1c
523939	91	0.9	0.999944	effector	>WP_004085979.1 MULTISPECIES: 50S ribosomal protein L36 [Xylella]	Ann-1c
523950	102	0.9	0.994453	effector	>WP_004086535.1 30S ribosomal protein S14 [Xylella fastidiosa]	Ann-1c
523964	116	0.9	0.999064	effector	>WP_004087113.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524132	284	0.9	0.993158	effector	>WP_010894283.1 50S ribosomal protein L32 [Xylella fastidiosa]	Ann-1c
524162	314	0.9	0.999954	effector	>WP_011098150.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524177	329	0.9	1	effector	>WP_012338119.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524196	348	0.9	0.985607	effector	>WP_014607389.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524273	425	0.9	0.987606	effector	>WP_020850964.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524443	595	0.9	0.999913	effector	>WP_020851238.1 prepilin-type cleavage/methylation domain-containing protein [Xylella fastidiosa]	Ann-1c
524524	676	0.9	0.991937	effector	>WP_020851353.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524534	686	0.9	0.997754	effector	>WP_020851368.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524540	692	0.9	0.993564	effector	>WP_020851381.1 DUF4440 domain-containing protein [Xylella fastidiosa]	Ann-1c
524589	741	0.9	0.992229	effector	>WP_020851456.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524590	742	0.9	0.989883	effector	>WP_020851457.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524679	831	0.9	0.996382	effector	>WP_020851614.1 type 4 fimbrial biogenesis protein [Xylella fastidiosa]	Ann-1c
524745	897	0.9	0.999384	effector	>WP_020851734.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524755	907	0.9	0.999996	effector	>WP_020851749.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524764	916	0.9	1	effector	>WP_020851770.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524866	1018	0.9	1	effector	>WP_020851938.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
524920	1072	0.9	0.999986	effector	>WP_020852025.1 quinoprotein [Xylella fastidiosa]	Ann-1c
524935	1087	0.9	0.99548	effector	>WP_020852047.1 glutaredoxin 3 [Xylella fastidiosa]	Ann-1c
524974	1126	0.9	0.991809	effector	>WP_020852132.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525103	1255	0.9	0.993898	effector	>WP_020852369.1 outer membrane autotransporter barrel [Xylella fastidiosa]	Ann-1c
525206	1358	0.9	0.989883	effector	>WP_020852567.1 TonB-dependent receptor [Xylella fastidiosa]	Ann-1c
525250	1402	0.9	0.999947	effector	>WP_020852676.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525257	1409	0.9	0.987902	effector	>WP_020852693.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525277	1429	0.9	0.995106	effector	>WP_020852737.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525290	1442	0.9	0.999778	effector	>WP_020852759.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525338	1490	0.9	0.999966	effector	>WP_020852857.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525340	1492	0.9	0.999039	effector	>WP_020852861.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525478	1630	0.9	0.999987	effector	>WP_024748629.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525523	1675	0.9	0.994144	effector	>WP_024748736.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525538	1690	0.9	0.999983	effector	>WP_024748759.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525541	1693	0.9	0.999992	effector	>WP_024748763.1 membrane protein [Xylella fastidiosa]	Ann-1c
525592	1744	0.9	1	effector	>WP_024748838.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525602	1754	0.9	0.994651	effector	>WP_024748851.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525606	1758	0.9	1	effector	>WP_024748856.1 14-beta-cellobiosidase	Ann-1c
525612	1764	0.9	0.991179	effector	>WP_024748864.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525642	1794	0.9	1	effector	>WP_024748928.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525707	1859	0.9	0.999307	effector	>WP_024749032.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
525756	1908	0.9	0.99999	effector	>WP_024749117.1 hypothetical protein [Xylella fastidiosa]	Ann-1c
